,ID,Brand,Name,Colorway,Silhouette,Retail Price,Estimated Market Value,Gender,Release Date,SKU,StockX Link,GOAT Link,Image
311,5694e3b1-00f9-41ff-8b8e-24ae1c2ecb19,nike,Nike Air Zoom GT Cut 3 Our Holiday,sea glass/oil green/gold/red/light wild mango/white,air zoom gt cut 3,190,190,men,12/1/2024,DV2913-005,https://stockx.com/nike-air-zoom-gt-cut-3-our-holiday,,https://images.stockx.com/images/Nike-Air-Zoom-GT-Cut-3-Our-Holiday.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1732300284
312,81fe7efa-748b-4400-9e19-3d1fd2e0ae6d,nike,Nike ZoomX Vaporfly 3 Ekiden Pack,luminous green/crimson tint/neon green/black,zoomx vaporfly next% 3,270,129,men,12/1/2024,FQ8109-331,https://stockx.com/nike-zoomx-vaporfly-3-ekiden-pack,https://goat.com/sneakers/zoomx-vaporfly-next-3-ekiden-zoom-pack-fq8109-331,https://image.goat.com/attachments/product_template_pictures/images/095/591/040/original/FQ8109_331.png.png
313,d7c37ace-0858-4992-bd42-865df4ee146a,nike,KD 17 'Light Iron Ore Metallic Gold',light iron ore/gold,kd 17,150,177,men,12/1/2024,FJ9487-003,,https://goat.com/sneakers/kd-17-light-iron-ore-metallic-gold-fj9487-003,https://image.goat.com/attachments/product_template_pictures/images/105/644/217/original/FJ9487_003.png.png
314,992fe412-2b13-4f5e-87bd-997213456175,nike,Nike Air Force 1 Low SP A Ma Maniére While You Were Sleeping (Women's),sesame/silver/sesame,air force 1,150,150,men,11/29/2024,HF4084-200,https://stockx.com/nike-air-force-1-low-sp-a-ma-maniere-while-you-were-sleeping,,https://images.stockx.com/images/Nike-Air-Force-1-Low-SP-A-Ma-Maniere-While-You-Were-Sleeping-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1733412394
315,032a0814-af45-4660-9620-28f4597088a1,nike,Nike Dunk Low Ducks of a Feather Black University of Oregon PE,black/black/neon green/black,dunk low ducks,325,325,men,11/28/2024,HV1470-001,https://stockx.com/nike-dunk-low-ducks-of-a-feather-black-university-of-oregon-pe,,https://images.stockx.com/images/Nike-Dunk-Low-Ducks-of-a-Feather-Black-University-of-Oregon-PE-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1733412557
316,6793da02-020f-445d-9060-4001af606081,nike,Nike KD 17 N7,dark turquoise/black/white/white/red/varsity maize,kd 17,150,159,men,11/28/2024,HJ9090-488,https://stockx.com/nike-kd-17-n7,https://goat.com/sneakers/kd-17-n7-hj9090-488,https://image.goat.com/attachments/product_template_pictures/images/103/647/292/original/HJ9090_488.png.png
317,1726a639-52b6-49ba-b067-07dd2d090f27,nike,Nike Air Max Waffle Racer SP Black Anthracite,black/anthracite-black,air max waffle racer,140,169,men,11/26/2024,FV6946-001,https://stockx.com/nike-air-max-waffle-racer-sp-black-anthracite,https://goat.com/sneakers/air-max-waffle-racer-sp-triple-black-fv6946-001,https://image.goat.com/attachments/product_template_pictures/images/105/346/667/original/FV6946_001.png.png
318,82fc92d3-1022-42a2-9e9f-692938cce03e,nike,Shox R4 Retro 'OG' 2024,black/silver/max orange,shox r4,150,139,men,11/26/2024,BV1111-008-24,,https://goat.com/sneakers/shox-r4-retro-og-2024-bv1111-008-24,https://image.goat.com/attachments/product_template_pictures/images/104/149/778/original/1479104_00.png.png
319,7a57ef07-bce7-4cee-9908-fc63c0143278,nike,Nike Dunk Low SE White Black Team Red (Women's),white/black/team red,dunk low se,120,120,women,11/24/2024,HQ3502-100,https://stockx.com/nike-dunk-low-se-white-black-team-red-womens,,https://images.stockx.com/images/Nike-Dunk-Low-SE-White-Black-Team-Red-Womens.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1730485809
320,27e243c2-f06f-44ba-aa17-147480f76f7d,nike,Vapor Edge Kobe 6 SE 'Grinch',green apple/black/neon green/bright crimson,vapor edge,230,838,men,11/22/2024,FQ7645-300,,https://goat.com/sneakers/vapor-edge-kobe-6-grinch-hq1644-300,https://image.goat.com/attachments/product_template_pictures/images/105/549/428/original/1432213_00.png.png
321,2b3667d8-8ab7-4b31-9215-b5f545b741b4,nike,Nike Air Max TL 2.5 Black Metallic Silver,black/silver,air max tl 2.5,180,139,men,11/22/2024,FZ4110-002,https://stockx.com/nike-air-max-tl-25-black-metallic-silver,https://goat.com/sneakers/air-max-tl-2-5-black-metallic-silver-fz4110-002,https://image.goat.com/attachments/product_template_pictures/images/104/890/710/original/1488164_00.png.png
322,b375dbb4-8723-4b04-b164-9e6f776f7944,nike,A Ma Maniére x Wmns Air Force 1 Low 'While You Were Sleeping',sesame/silver/sesame,air force 1,150,336,women,11/22/2024,FD6900-200,,https://goat.com/sneakers/a-ma-maniere-x-air-force-1-low-while-you-were-sleeping-fd6900-200,https://image.goat.com/attachments/product_template_pictures/images/105/515/635/original/FD6900_200.png.png
323,b55e174c-973c-4c0b-90e0-0b0d08294246,nike,Nike Air Max Sunder Phantom Black (Women's),white/black,air sunder max,180,295,women,11/22/2024,HQ4190-001,https://stockx.com/nike-air-max-sunder-phantom-black-womens,https://goat.com/sneakers/wmns-air-sunder-max-obscura-hq4190-001,https://image.goat.com/attachments/product_template_pictures/images/105/612/270/original/HQ4190_001.png.png
324,b8193275-27d6-42ad-93ca-360b3d68c883,nike,Nike P-6000 Makeway Party 6000,white/apricot agate,p-6000,110,2000,men,11/22/2024,HF3283-100,https://stockx.com/nike-p-6000-makeway-party-6000,https://goat.com/sneakers/makeway-x-p-6000-party-6000-hf3283-100,https://image.goat.com/attachments/product_template_pictures/images/105/361/718/original/HF3283_100.png.png
325,3bbbe1b8-bba4-4fe1-8912-8151a57b998f,nike,Nike Air Max Dn Pale Ivory Bright Crimson (Women's),pale ivory/black/white/bright crimson,air max dn,160,113,women,11/21/2024,HQ3422-110,https://stockx.com/nike-air-max-dn-pale-ivory-bright-crimson-womens,https://goat.com/sneakers/wmns-air-max-dn-pale-ivory-bright-crimson-hq3422-110,https://image.goat.com/attachments/product_template_pictures/images/104/542/142/original/HQ3422_110.png.png
326,7540c87e-1ef7-413a-abda-b3ff54d69e9f,nike,Nike Shox Ride 2 Anthracite Jade Horizon,gray/jade horizon/iron grey,shox ride,180,180,men,11/21/2024,HV2540-001,https://stockx.com/nike-shox-ride-2-anthracite-jade-horizon,https://goat.com/sneakers/shox-ride-2-anthracite-hv2540-001,https://image.goat.com/attachments/product_template_pictures/images/105/493/315/original/HV2540_001.png.png
327,903e2196-924f-46c7-a986-a07588f92496,nike,Nike Dunk Low Black Toe Bright Crimson (Women's),bright crimson/pale ivory/black,dunk,120,120,women,11/21/2024,HQ3423-635,https://stockx.com/nike-dunk-low-black-toe-bright-crimson-womens,https://goat.com/sneakers/wmns-dunk-low-black-toe-bright-crimson-hq3423-635,https://image.goat.com/attachments/product_template_pictures/images/103/583/442/original/HQ3423_635.png.png
328,ab502d82-c6de-455f-a7cd-1f17732e37c1,nike,Nike SB Zoom Blazer Mid Antihero Skateboards,rough green/amarillo/rough green,blazer sb,110,102,men,11/21/2024,HM5838-300,https://stockx.com/nike-sb-zoom-blazer-mid-antihero-skateboards,https://goat.com/sneakers/antihero-x-zoom-blazer-mid-qs-sb-rough-green-hm5838-300,https://image.goat.com/attachments/product_template_pictures/images/105/386/503/original/HM5838_300.png.png
329,bc0e8fe8-84f1-48a3-85e9-8c7914b0b698,nike,Nike Air Max Sunder SP Kids of Immigrants Sun Down,persian violet/sundial,air sunder max,190,160,men,11/21/2024,HF3286-500,https://stockx.com/nike-air-max-sunder-sp-kids-of-immigrants-persian-violet,https://goat.com/sneakers/kids-of-immigrants-x-air-sunder-max-sp-persian-violet-hf3286-500,https://image.goat.com/attachments/product_template_pictures/images/105/319/975/original/1440032_00.png.png
330,c4c82859-38ba-4d69-b5e9-ddc1c8a653c7,nike,Dover Street Market x Air Zoom Vomero 5 '20th Anniversary',black/black,air zoom vomero 5,180,279,men,11/21/2024,FZ3313-001,,https://goat.com/sneakers/dover-street-market-x-air-zoom-vomero-5-triple-black-fz3313-001,https://image.goat.com/attachments/product_template_pictures/images/101/380/537/original/FZ3313_001.png.png
331,ed5c4eb8-2112-43a7-80ff-7d6dfbbe518f,nike,Nike Air Max Sunder SP Kids of Immigrants Sunrise,sundial/persian violet,air sunder max,190,999,men,11/21/2024,HF3286-700,https://stockx.com/nike-air-max-sunder-sp-kids-of-immigrants-sunrise,https://goat.com/sneakers/kids-of-immigrants-x-air-sunder-max-sp-sunrise-hf3286-700,https://image.goat.com/attachments/product_template_pictures/images/105/319/979/original/1495323_00.png.png
332,eef6780d-bae1-4f70-b666-8a2f9f2b067d,nike,Nike SB Dunk High Antihero Skateboards,white/white/black,dunk sb,145,120,men,11/21/2024,HM5837-100,https://stockx.com/nike-sb-dunk-high-antihero-skateboards,https://goat.com/sneakers/antihero-x-dunk-high-sb-white-black-hm5837-100,https://image.goat.com/attachments/product_template_pictures/images/105/386/502/original/HM5837_100.png.png
333,2cf71fca-3e58-485d-a539-066e3f64efc3,nike,Wmns Air Max 1 'Royal Pulse',white/royal pulse/white/black,air max 1,140,120,women,11/20/2024,DZ2628-113,,https://goat.com/sneakers/wmns-air-max-1-royal-pulse-dz2628-113,https://image.goat.com/attachments/product_template_pictures/images/104/287/737/original/DZ2628_113.png.png
334,d0b93fd6-d309-4ef2-a505-5d33349a4722,nike,Wmns Air Zoom Vomero 5 'Vintage Green',vintage green/silver/light orewood brown/hemp,air zoom vomero 5,160,121,women,11/20/2024,FN6742-300,,https://goat.com/sneakers/wmns-air-zoom-vomero-5-vintage-green-fn6742-300,https://image.goat.com/attachments/product_template_pictures/images/103/681/393/original/FN6742_300.png.png
335,e04cfd07-34b8-48b2-a81f-3297d95ed293,nike,Nike KD 4 Christmas (2024),metallic copper/black,kd 4,130,130,men,11/20/2024,FZ5913-800,https://stockx.com/nike-kd-4-christmas-2024,https://goat.com/sneakers/zoom-kd-4-christmas-2024-fz5913-800,https://image.goat.com/attachments/product_template_pictures/images/102/990/303/original/FZ5913_800.png.png
336,0f0055e0-b790-404e-9b30-aee64549708c,nike,Nike LeBron 22 Monopoly Deep Royal Blue,deep royal blue/gold/navy,lebron 22,200,200,men,11/19/2024,HV5146-400,https://stockx.com/nike-lebron-22-monopoly-deep-royal-blue,,https://images.stockx.com/images/nike-lebron-22-monopoly-deep-royal-blue.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1731011146
337,84b1ac59-21f6-4778-860a-a6074667e56d,nike,Nike LeBron 22 Monopoly Deep Royal Blue,deep royal blue/gold/navy,lebron 22,200,200,men,11/19/2024,HV5145-400/HV5146-400,https://stockx.com/nike-lebron-22-monopoly-deep-royal-blue,,https://images.stockx.com/images/nike-lebron-22-monopoly-deep-royal-blue.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1731011146
338,b0a1dea4-f077-42fc-ab62-89094735bf9d,nike,Monopoly x LeBron 22 'Token',deep royal blue/gold/navy,lebron 22,200,288,men,11/19/2024,HV5145-400,,https://goat.com/sneakers/monopoly-x-lebron-22-deep-royal-blue-hv5145-400,https://image.goat.com/attachments/product_template_pictures/images/105/346/796/original/HV5145_400.png.png
339,f02ecb24-c8ee-48b8-871f-8ccb4d2d08ff,nike,Nike Air Pegasus Wave Dark Raisin Beyond Pink,dark raisin/cement grey/silver,pegasus wave,160,157,men,11/19/2024,IB0612-500,https://stockx.com/nike-air-pegasus-wave-dark-raisin,https://goat.com/sneakers/pegasus-wave-dark-raisin-ib0612-500,https://image.goat.com/attachments/product_template_pictures/images/105/386/509/original/IB0612_500.png.png
340,075fa3ac-9b83-4d90-bc07-61232347d33f,nike,Zoom Mercurial Superfly 10 Elite SE FG 'Cosmic Speed Chapter 2 Pack',hyper turquoise/black,zoom mercurial superfly 10,325,311,men,11/18/2024,FQ8309-300,,https://goat.com/sneakers/zoom-mercurial-superfly-10-elite-se-fg-cosmic-speed-chapter-2-pack-fq8309-300,https://image.goat.com/attachments/product_template_pictures/images/105/678/037/original/FQ8309_300.png.png
341,1829e5d0-2fe5-4b7c-8000-d32860554eb5,nike,Free Metcon 6 TB 'Signal Blue',signal blue/black/white,free metcon,120,120,men,11/18/2024,HM3754-403,,https://goat.com/sneakers/free-metcon-6-tb-signal-blue-hm3754-403,https://image.goat.com/attachments/product_template_pictures/images/105/678/058/original/HM3754_403.png.png
342,c9efabf0-f09b-4c84-8a8b-dd980e70fb4c,nike,Lunar Roam Premium 'Wolf Grey Anthracite',gray/gray/gray/gray,lunar roam,165,250,men,11/18/2024,HV2523-001,,https://goat.com/sneakers/lunar-roam-premium-wolf-grey-anthracite-hv2523-001,https://image.goat.com/attachments/product_template_pictures/images/105/678/062/original/HV2523_001.png.png
343,ecb5dde4-3842-43d9-ac4e-4bec2d9502dd,nike,Zoom Mercurial Vapor 16 Elite SE FG 'Cosmic Speed Chapter 2 Pack',bright mango/black,zoom mercurial vapor 16,300,302,men,11/18/2024,FQ8682-800,,https://goat.com/sneakers/zoom-mercurial-vapor-16-elite-se-fg-cosmic-speed-chapter-2-pack-fq8682-800,https://image.goat.com/attachments/product_template_pictures/images/105/678/039/original/FQ8682_800.png.png
344,48a13b7e-fd4e-4232-ab5d-a729dce3257e,nike,C1TY 'Skyline',white/pure platinum/blue/white,c1ty,100,188,men,11/17/2024,FZ3863-102,,https://goat.com/sneakers/c1ty-skyline-fz3863-102,https://image.goat.com/attachments/product_template_pictures/images/105/644/236/original/FZ3863_102.png.png
345,9feaf89c-f212-4e09-ab8c-2c3fa8d04bce,nike,Ja 2 GS 'Night Vision',black/gray/white,ja 2,97,143,youth,11/17/2024,FV5633-001,,https://goat.com/sneakers/ja-2-gs-night-vision-fv5633-001,https://image.goat.com/attachments/product_template_pictures/images/105/644/226/original/FV5633_001.png.png
346,6c2dd2f4-3deb-4289-a5c1-2f371c56201e,nike,Air Max 1000 'Red',,air max 1000,0,900,men,11/16/2024,00001-10000AM1R,,https://goat.com/sneakers/air-max-1000-red-00001-10000am1r,https://image.goat.com/attachments/product_template_pictures/images/105/549/435/original/1519287_00.png.png
347,14f7c0a2-e7d5-4835-979f-511498db81aa,nike,Monopoly x LeBron 22 QS EP 'Currency',white/baltic blue/vapor green/pink foam/silver,lebron 22,225,150,men,11/15/2024,FZ1098-100,,https://goat.com/sneakers/monopoly-x-lebron-22-fz1099-100,https://image.goat.com/attachments/product_template_pictures/images/105/136/472/original/FZ1099_100.png.png
348,26dacd49-ff25-4ce2-a8c4-f44cd2d7b5b9,nike,Nike Book 1 Sunset,court purple/total orange/taupe grey/sundial,book 1,140,140,men,11/15/2024,HJ5351-500,https://stockx.com/nike-book-1-sunset,,https://images.stockx.com/images/Nike-Book-1-Sunset-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1731448028
349,31aec194-64e4-4e9d-a44c-f52d021c9755,nike,Nike LeBron 22 Monopoly,white/baltic blue-vapor green-pink foam-metallic silver,lebron 22,225,225,men,11/15/2024,FZ1099-100/FZ1098-100/FZ1097-100,https://stockx.com/nike-lebron-22-monopoly,,https://images.stockx.com/images/Nike-lebron-22-monopoly.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1731023363
350,3baaa3e8-c9da-47f8-97d1-a7b7ca2dbb06,nike,Nike LeBron 22 Monopoly (GS),white/baltic blue/vapor green-pink foam/silver,lebron 22,150,150,kids,11/15/2024,HQ5584-100,https://stockx.com/nike-lebron-22-monopoly-gs,,https://images.stockx.com/images/nike-lebron-22-monopoly-gs.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1731011181
351,4204bd31-0691-406b-abce-7ec5d8b1baff,nike,Monopoly x LeBron 22 QS GS 'Currency',white/green glow/pink foam/baltic blue,lebron 22,150,112,youth,11/15/2024,HV6873-100,,https://goat.com/sneakers/monopoly-x-lebron-22-gs-currency-hv6873-100,https://image.goat.com/attachments/product_template_pictures/images/105/612/274/original/HV6873_100.png.png
352,4b7e9169-b612-486d-8063-d307c5b6b568,nike,KD 17 NRG EP 'Aunt Pearl',pink foam/beyond pink,kd 17,160,164,men,11/15/2024,FZ1519-600,,https://goat.com/sneakers/kd-17-nrg-ep-aunt-pearl-fz1519-600,https://image.goat.com/attachments/product_template_pictures/images/105/493/242/original/FZ1519_600.png.png
353,59588a1a-dafc-4b22-b084-2888243c651f,nike,KD 17 NRG 'Aunt Pearl',pink foam/beyond pink,kd 17,160,156,men,11/15/2024,FZ1518-600,,https://goat.com/sneakers/kd-17-aunt-pearl-fz1518-600,https://image.goat.com/attachments/product_template_pictures/images/104/575/523/original/1416521_00.png.png
354,7f0320cf-6aff-4610-a719-3828053e3bb4,nike,Nike Book 1 Sunset,court purple/total orange/taupe grey/sundial,book 1,140,140,men,11/15/2024,HJ5351-500/HJ5355-500,https://stockx.com/nike-book-1-sunset,,https://images.stockx.com/images/Nike-Book-1-Sunset-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1731448028
355,a39ef01d-7db7-4ccf-aba1-7da1cb55a61d,nike,Monopoly x LeBron 22 QS 'Currency',white/green glow/pink foam/baltic blue,lebron 22,200,231,men,11/15/2024,FZ1097-100,,https://goat.com/sneakers/monopoly-x-lebron-22-currency-fz1097-100,https://image.goat.com/attachments/product_template_pictures/images/105/612/245/original/FZ1097_100.png.png
356,a43b1afa-23f7-42ea-acd8-6a29beaf8acd,nike,Nike Air Max TL 2.5 Phantom Total Orange,white/total orange/dark smoke grey/vintage coral,air max tl 2.5,180,151,men,11/15/2024,FZ4110-001,https://stockx.com/nike-air-max-tl-25-phantom-total-orange,https://goat.com/sneakers/air-max-tl-2-5-phantom-total-orange-fz4110-001,https://image.goat.com/attachments/product_template_pictures/images/105/296/863/original/1484521_00.png.png
357,d917d281-0432-4c3a-a223-5f45c05c149c,nike,Nike KD 17 NRG Aunt Pearl,pink foam/beyond pink,kd 17,150,150,men,11/15/2024,FZ1518-600/FZ1519-600,https://stockx.com/nike-kd-17-aunt-pearl,,https://images.stockx.com/images/Nike-KD-17-Aunt-Pearl-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1729708374
358,e613b274-628c-4c5a-9610-c45302dfef7e,nike,Nike Air Zoom Diamond Elite Turf Nolan Arenado Ashen Slate,ashen slate/aegean storm/white/armory navy,air zoom diamond elite,130,130,men,11/15/2024,HQ3130-400,https://stockx.com/nike-air-zoom-diamond-elite-turf-nolan-arenado-ashen-slate,https://goat.com/sneakers/nolan-arenado-x-air-zoom-diamond-elite-turf-tomorrow-is-a-new-day-hq3130-400,https://image.goat.com/attachments/product_template_pictures/images/105/644/245/original/HQ3130_400.png.png
359,e73cb6e7-899b-4861-9f41-49a4a96ef979,nike,Nike Book 1 Sunset,court purple/total orange/taupe grey/sundial,book 1,140,140,men,11/15/2024,HJ5355-500,https://stockx.com/nike-book-1-sunset,,https://images.stockx.com/images/Nike-Book-1-Sunset-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1731448028
360,e8b1b3e4-a8d4-4652-bc07-53a94775bcaf,nike,Nike Air DT Max '96 Falcons,black/white/team anthracite/silver/fire red,air dt max '96,170,138,men,11/15/2024,HQ3620-010,https://stockx.com/nike-air-dt-max-96-falcons,https://goat.com/sneakers/air-dt-max-96-falcons-hq3620-010,https://image.goat.com/attachments/product_template_pictures/images/104/890/301/original/1393715_00.png.png
361,11a5a2ab-eac9-4556-87ca-f23cb1824249,nike,Nike Air Max Waffle Racer SP Action Green Altitude Green,action green/black/total orange,air max waffle racer,140,131,men,11/14/2024,FV6946-301,https://stockx.com/nike-air-max-waffle-action-green-altitude-green,https://goat.com/sneakers/air-max-waffle-racer-sp-action-green-fv6946-301,https://image.goat.com/attachments/product_template_pictures/images/105/346/670/original/FV6946_301.png.png
362,2679d741-febc-456a-850a-df2a8717ce95,nike,Zoom Mercurial Superfly 10 Academy AG GS 'Dream Speed 9 Pack',barely green/crimson pulse/metallic gold coin,zoom mercurial superfly 10,80,110,youth,11/14/2024,FZ1606-300,,https://goat.com/sneakers/zoom-mercurial-superfly-10-academy-ag-gs-dream-speed-9-pack-fz1606-300,https://image.goat.com/attachments/product_template_pictures/images/105/612/248/original/FZ1606_300.png.png
363,1707545e-248a-45c0-8304-00cdc79bcf01,nike,Wmns Metcon 9 'Armory Navy Plum Dust',armory navy/plum dust/aegean storm/platinum violet,metcon 9,150,118,women,11/12/2024,DZ2537-401,,https://goat.com/sneakers/wmns-metcon-9-armory-navy-plum-dust-dz2537-401,https://image.goat.com/attachments/product_template_pictures/images/105/515/630/original/DZ2537_401.png.png
364,b543cbec-2e6d-4177-8e57-451c301c860e,nike,Wmns Metcon 9 'Guava Ice Royal Pulse',guava ice/royal pulse/persian violet/black,metcon 9,150,220,women,11/12/2024,DZ2537-800,,https://goat.com/sneakers/wmns-metcon-9-guava-ice-royal-pulse-dz2537-800,https://image.goat.com/attachments/product_template_pictures/images/105/515/631/original/DZ2537_800.png.png
